Group 1_12,Group 1_4,Group 1_6,Group 1_7,Group 2_20,Group 2_26,Group 2_28,Group 2_33,Group 3_42,Group 3_44,Group 3_46,Group 3_52,Group 4_57,Group 4_62,Group 4_67,Group 4_69,Proteins,Protein names,Gene names,ProteinAndSite
7.624530792,6.684063911,7.262601852,6.759824753,7.136002541,7.042013645,7.772902489,7.364517212,7.003865242,6.527564049,7.005177498,7.38187933,6.845705032,7.483885288,6.999349594,7.03201437,A0A0R4J036;P08553,Neurofilament medium polypeptide,Nefm,Nefm_S610
7.664451122,6.803477764,6.897404671,7.022080898,7.24686718,7.007613659,7.077298641,7.31455946,6.883169174,6.620139122,7.19157505,7.120630264,7.251286983,7.329703331,7.22817564,7.064869404,P19246,Neurofilament heavy polypeptide,Nefh,Nefh_S727
7.177855015,7.080312252,7.169009209,6.709699154,8.028302193,6.774206161,7.102738857,6.701406002,7.635752678,7.426991463,6.719831467,7.746165752,6.346781731,6.742873192,6.973042965,6.790349483,Q62108;Q62108-3;Q62108-2,Disks large homolog 4,Dlg4,Dlg4_S295
7.503586769,6.71979475,7.112821579,7.006736755,7.019592762,7.028185844,7.828780174,7.84355545,7.077826977,6.36118412,7.012898445,6.60431242,6.731128216,7.256974697,7.065562725,6.661833286,P08551,Neurofilament light polypeptide,Nefl,Nefl_S473
7.226755619,6.971228123,7.02717495,7.184657574,6.857491016,7.30841589,6.623648643,7.398460388,6.785553455,7.041274071,7.274748802,6.86424017,7.214483261,7.189201832,7.194134235,7.335377216,Q61206,Platelet-activating factor acetylhydrolase IB subunit beta,Pafah1b2,Pafah1b2_T220
6.912077427,6.994151115,7.08672905,6.947131157,6.965213776,6.916333199,7.792403221,7.386917591,7.328866005,6.985740185,7.200032711,7.028113365,6.888650894,7.183767796,6.88308239,6.818404675,P07901,Heat shock protein HSP 90-alpha,Hsp90aa1,Hsp90aa1_S263
6.764181137,7.217477798,7.20266819,7.056395054,7.164876938,6.993663311,7.063412189,6.474644184,7.23334074,7.367786407,7.034930706,7.15960598,7.284279346,6.80289793,7.384895325,7.134933472,Q6PE13;A0A0N4SVB5,Proline-rich transmembrane protein 3,Prrt3,Prrt3_S799
6.964598656,6.99363184,6.983246803,6.950579643,7.217843056,7.078919411,7.068125725,7.211479187,7.077509403,7.126156807,7.206343174,7.238880157,7.016325474,7.181324959,7.000211239,7.185497761,P54227;D3Z5N2;D3Z1Z8;P55821,Stathmin;Stathmin-2,Stmn1;Stmn2,Stmn1_S46
6.635846138,6.53956604,6.6668396,6.861104012,6.80893898,6.976893425,6.164981842,7.032540321,7.16402483,7.285421848,7.498153687,7.465690613,7.368139744,7.346740246,7.451998711,7.469274998,Q99P72,Reticulon-4,Rtn4,Rtn4_S165
7.051175117,7.099262714,6.649888039,7.165865898,7.230324268,6.895454407,7.061732292,7.053287983,7.17267561,7.016346931,7.283563137,7.185733318,7.078462601,6.961875916,7.154537678,7.114496708,Q64332;Q64332-2,Synapsin-2,Syn2,Syn2_S426
7.022228718,7.118538857,7.312223911,7.132285118,6.906006336,6.862686634,7.3698349,6.483325958,7.320300102,7.03819561,7.222605705,6.846482754,7.131903648,7.122991562,7.19573307,6.871854305,E9Q9A3;Q3TWS4;Q61548;Q61548-3;Q61548-2;E9QQ05;E9QLK9,Clathrin coat assembly protein AP180,Snap91,Snap91_S323
7.079742432,7.026394844,7.067703247,7.056395054,7.216184616,7.196520329,7.064041615,7.099408627,6.81684494,7.079534531,7.213583946,7.146415234,6.932091236,6.959136009,6.893900394,7.252754688,Q60864,Stress-induced-phosphoprotein 1,Stip1,Stip1_S481
7.141269684,7.533147812,7.24371624,6.705495358,7.585813046,6.961881161,7.324329376,7.387868404,6.743458748,6.781552792,7.057892323,6.657351494,6.708483696,6.836006641,6.825676441,6.76421833,O08553,Dihydropyrimidinase-related protein 2,Dpysl2,Dpysl2_T514
7.036038399,6.988115311,6.946994781,6.919791698,6.954684258,6.979898453,7.078649044,7.174379826,7.119771004,7.049160957,7.103311539,6.99392128,6.886861801,7.05851841,7.046610355,7.190145016,Q8C2Q3;E9QL13;Q8C2Q3-2,RNA-binding protein 14,Rbm14,Rbm14_T206
7.015573025,6.818802834,6.949039459,6.927140236,6.944703579,7.039649487,6.841072083,6.977433205,6.912434101,7.062859535,7.145520687,7.112040043,6.906655312,7.121424198,7.019885063,7.069569111,Q61644,Protein kinase C and casein kinase substrate in neurons protein 1,Pacsin1,Pacsin1_S358
6.807497501,6.984879017,6.776769161,6.893044472,7.032726288,6.908468723,7.165763855,7.104782104,6.946461678,7.018134117,7.068131447,7.007301807,6.994339466,7.013807297,6.848698616,7.051626682,Q5EBP8;P49312;P49312-2,"Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed",Hnrnpa1,Hnrnpa1_S6
6.910365105,6.938036919,6.871003628,6.945511818,6.947705269,6.938570023,6.917237282,7.027445316,6.967528343,7.026147842,7.015296459,7.113331318,6.883516312,6.989955425,6.918945313,7.090532303,Q9R1R2;Q3TDT0;D3YUY7,Tripartite motif-containing protein 3,Trim3,Trim3_S427
6.89377594,6.928178787,6.768483162,6.728653908,7.068209171,6.853119373,7.222490311,6.923480511,7.036588669,7.078036308,7.011697769,7.20958519,6.787445545,7.053184509,6.90670681,6.940685749,Q9CZ44;Q9CZ44-3;Q9CZ44-2,NSFL1 cofactor p47,Nsfl1c,Nsfl1c_S176
6.992285728,7.233928204,7.05714798,6.949826241,7.321846962,6.613079548,7.177638054,7.073634148,7.244607925,6.843457699,6.70182991,6.920547962,6.673767567,6.80289793,6.78238678,6.759034157,Q9QYB8;Q9QYB8-3,Beta-adducin,Add2,Add2_S618
7.113255501,7.007176399,7.167356968,6.804341793,7.066944599,6.554963112,6.724094868,6.894694328,7.060465813,6.979448795,6.79445076,7.177008152,6.868728161,6.73533535,7.007834435,7.244464874,Q8C8R3-2;Q8C8R3-4;S4R2R5,,Ank2,Ank2_S3439
6.916137218,6.842067242,6.974534512,6.696537495,7.223426342,6.855225086,7.188356876,5.787997723,7.007538319,7.176729202,6.962318897,7.180401802,6.965925694,6.941145897,6.986908436,7.002209187,Q569Z6;Q8BZN7;F7AB07,Thyroid hormone receptor-associated protein 3,Thrap3,Thrap3_S679
6.925918102,6.848169804,6.748180866,6.774371147,7.01840353,6.930382252,6.926611423,7.104782104,7.047550201,6.925842762,6.996403217,7.019526005,6.837948322,6.959794044,6.816534996,7.037662029,O08539;Q6P1B9;O08539-2,Myc box-dependent-interacting protein 1,Bin1,Bin1_S296
6.796644688,6.89118433,6.979956627,6.932490826,6.677195549,6.999492645,7.346830368,7.061222553,6.888973236,6.819065094,7.024849415,6.808438778,6.860608578,6.883131027,6.720741272,6.925599098,P14873,Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1,Map1b,Map1b_S992
6.922098637,6.564256668,6.773786068,6.803507805,6.763246536,6.818525314,6.937184811,6.882967949,6.933063507,6.924295425,7.124107361,7.203128338,6.943266392,6.924726486,6.750869751,7.301516056,P14873,Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1,Map1b,Map1b_S1775
6.914429188,6.905831337,6.890411377,6.759210587,6.921101093,6.706232071,7.128641129,6.196280003,6.902426243,6.997223377,7.134899616,7.118058681,6.917327404,6.955512047,7.00268507,6.972403049,Q8K019;Q8K019-2;F8WI22;A0A087WQA0;Q8K019-3;A0A087WRN1,Bcl-2-associated transcription factor 1,Bclaf1,Bclaf1_S656
6.671545982,6.758213043,6.877080917,6.742024422,7.090106964,6.943306446,6.946771622,6.852852345,6.937971115,6.794513226,6.946174622,6.969519138,6.867277145,7.029666424,6.826162338,7.010665894,P51859;E0CXA0,Hepatoma-derived growth factor,Hdgf,Hdgf_S165
6.827033043,6.946540833,6.827208042,6.658691406,6.621899128,6.956878662,7.109055042,4.420005798,6.864142418,7.090190887,7.051869869,7.014118671,7.017961025,6.986084938,6.978080273,7.111992836,Q9R020;D3Z4U0;E9PUD0;Q9R020-2;A0A0H2UH20,Zinc finger Ran-binding domain-containing protein 2,Zranb2,Zranb2_S294
6.733273029,6.917924404,6.954797268,6.716171741,6.935535431,6.498050213,7.227180481,5.808728695,6.89943409,7.027589798,7.015795708,7.080682755,6.904534817,6.776874065,7.001609802,6.902735233,Q569Z6;Q8BZN7,Thyroid hormone receptor-associated protein 3,Thrap3,Thrap3_S532
7.159858704,7.197864532,7.05948782,7.472657681,5.257650375,7.416300774,6.238394737,6.942553043,5.891938686,6.686434746,6.897062778,5.43739748,6.962759018,6.580525875,7.240349293,7.065340042,P05132;P05132-2;P68181;P68181-4;P68181-2;P68181-3,cAMP-dependent protein kinase catalytic subunit alpha;cAMP-dependent protein kinase catalytic subunit beta,Prkaca;Prkacb,Prkaca_T198
6.700078011,6.721301079,6.587911129,6.799090862,6.957913399,6.913304806,6.950066566,6.949948311,6.891384602,6.851748466,6.937033176,6.841814041,6.837701321,6.769011497,6.865697384,6.977538586,Q3THK7,GMP synthase [glutamine-hydrolyzing],Gmps,Gmps_S332
6.86963129,6.971650124,6.81841898,6.984514713,6.953689098,6.760041237,6.943127155,6.623373032,6.926259041,6.780500889,6.849247456,6.702985287,6.777180672,6.797632217,6.829922676,6.769095421,Q8C8R3-2;Q8C8R3-4;S4R2R5,,Ank2,Ank2_T2570
6.782202721,6.644782543,6.695994854,6.622665405,6.94169569,6.679942131,6.83874464,6.865073681,6.98129034,6.979792595,6.910545349,7.079912186,6.772537708,6.93256855,6.793983936,6.875482082,Q7TSJ2;A0A140LIT9,Microtubule-associated protein 6,Map6,Map6_S905
6.852787018,6.828386784,6.85749197,6.900976181,6.851760864,6.873461246,6.816756248,6.897610664,6.817479134,6.836132526,6.907428741,6.864367962,6.670166492,6.723631859,6.828468323,6.874811172,A2AUK5;A2AUK8;Q9Z2H5;Q9Z2H5-2;Q9Z2H5-3;A2AUK6;E9PV14,Band 4.1-like protein 1,Epb4.1l1;Epb41l1,Epb4.1l1_S378
6.665339947,6.662010193,6.580388546,6.725134373,7.045507431,6.743463993,6.966990471,6.750092983,6.941931725,6.891039848,6.928575993,7.03028059,6.903709412,6.786301613,6.521018982,7.000487328,P14873,Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1,Map1b,Map1b_S1204
6.6860075,7.361685276,7.199842453,6.934342861,6.993688107,6.15509367,6.753655434,6.55591011,7.080048561,6.824308395,6.560649395,6.910179615,6.692323208,6.516003609,6.693436146,6.734116554,P59648,FXYD domain-containing ion transport regulator 7,Fxyd7,Fxyd7_S60
6.95642662,6.682131767,7.027288914,6.981251717,6.752988338,6.761039734,6.671927452,6.818508625,6.760971546,6.791121006,6.920282364,6.88871336,6.587285042,6.909140587,6.733101368,6.645242214,P26645,Myristoylated alanine-rich C-kinase substrate,Marcks,Marcks_T143
6.658341408,6.915952206,6.544993877,6.835335732,7.048190117,6.62861824,6.979609966,6.810792923,6.822795391,6.702637196,6.96034956,6.756330967,6.653568268,6.940145969,6.902220249,6.604432583,A2ARP8;Q9QYR6;Q9QYR6-2,Microtubule-associated protein 1A;MAP1A heavy chain;MAP1 light chain LC2,Map1a,Map1a_S1446
6.76773262,6.764314651,6.713506222,6.840805054,6.950700283,6.733324051,6.908386707,6.607205391,6.742123127,6.928339481,6.803382397,7.008227825,6.533582211,6.756443501,6.731675625,7.038741589,Q8CBW3;Q8CBW3-4;B7ZCU2;B7ZCU5;B7ZCU4;B7ZCU3;B7ZCU0;J3QNK8;Q8CBW3-5;Q8CBW3-2;Q8CBW3-3,Abl interactor 1,Abi1,Abi1_S183
6.781617165,6.577069759,6.68477869,6.709571838,6.822219849,6.641147137,6.805007458,6.716212749,6.692927837,6.99120903,6.763876438,7.103939056,6.715757847,6.939367771,6.763102531,6.833405495,B1AQX7;B1AQX6;Q9QWI6-3;B1AQX9;Q9QWI6-2,,Srcin1,Srcin1_S1022
6.702925205,6.924368858,6.923575401,6.93575716,7.181864262,6.608509541,6.874584198,6.737260342,6.92602396,6.775491238,6.580759048,6.685663223,6.525295734,6.664587498,6.6992836,6.687637329,A0A0A6YY91;P13595,Neural cell adhesion molecule 1,Ncam1,Ncam1_S979
6.799192429,6.959149837,7.059042454,7.026070595,6.667852402,6.761788368,6.407730579,6.682504654,6.786071777,6.832201958,6.659144878,6.977817535,6.656511307,6.733156204,6.64482069,6.609863281,P28667,MARCKS-related protein,Marcksl1,Marcksl1_T85
6.60811615,6.724184036,6.614480972,6.637451172,6.709280968,6.584031582,7.052248001,6.885540962,6.896675587,6.75594759,6.810994625,6.929498672,6.686712742,6.829661369,6.638194561,6.78378582,Q5SUH7;Q99KN9;Q5SUH6;Q99KN9-2,Clathrin interactor 1,Clint1,Clint1_S227
6.564815521,6.642796993,6.594503403,6.746247292,6.702944279,6.757541656,6.771618843,6.869784355,6.702435017,6.774037838,6.853497982,6.893107414,6.796748638,6.732771397,6.82202673,6.89467907,Q8BMI3;A2A9W7;S4R2D2,ADP-ribosylation factor-binding protein GGA3,Gga3,Gga3_S159
7.172417164,7.199306488,7.113143444,7.303453922,5.745993614,7.277607918,6.290524006,6.939136505,5.969286919,6.309680462,6.49371767,5.913792133,6.781680584,6.460054874,6.748051643,6.762550354,P05132;P05132-2,cAMP-dependent protein kinase catalytic subunit alpha,Prkaca,Prkaca_S339
6.92602396,6.784869671,6.620002747,7.067753792,6.163500309,6.830704212,5.920762539,6.888598442,6.216937065,6.468098164,7.050603867,6.500385284,6.906301975,6.828341007,6.846903324,7.184956074,Q62048;Q62048-2,Astrocytic phosphoprotein PEA-15,Pea15,Pea15_S116
6.653230667,6.641603947,6.60939455,6.571368217,6.574093819,6.568858147,7.037903309,5.898872852,6.689883232,6.952018738,6.936189651,6.921900272,6.835353374,6.83743906,6.831859589,6.829531193,Q8K019;Q8K019-2;F8WI22;A0A087WQA0;Q8K019-3;A0A087WRN1,Bcl-2-associated transcription factor 1,Bclaf1,Bclaf1_S510
6.746171951,6.612812042,6.682843208,6.675851822,6.680176258,6.760540485,6.481305599,6.907290936,6.688081264,6.849868298,6.663610458,7.000219822,6.583034039,6.828341007,6.572971344,6.853575706,Q60598;Q921L6,Src substrate cortactin,Cttn,Cttn_T401
6.90585947,6.820912361,6.765483379,6.90164423,6.694943428,6.793976784,6.322138786,6.600538254,6.369513035,6.667346478,6.807539463,6.654884338,6.777052402,6.708573818,6.735431671,6.891099453,A2ARP8;Q9QYR6;Q9QYR6-2,Microtubule-associated protein 1A;MAP1A heavy chain;MAP1 light chain LC2,Map1a,Map1a_S882
6.734483242,6.584537983,6.799745083,6.700255394,6.746827126,6.721702099,6.729262352,6.739023209,6.64242506,6.836891651,6.806385994,6.538454533,6.808262348,6.632071018,6.757890701,6.778053761,Q9QXG4;A2AQN4;A2AQN5;D6RHA7,"Acetyl-coenzyme A synthetase, cytoplasmic",Acss2,Acss2_S30
6.279669285,6.560474873,6.59008646,6.479074478,6.825758457,6.514678955,6.923262119,7.152264118,7.123878956,6.640017509,6.567065716,7.054469585,6.555505276,6.825575829,6.501438141,6.688065529,Q7TSJ2;A0A140LIT9,Microtubule-associated protein 6,Map6,Map6_T634
6.337019444,6.59375,6.494762897,6.30550909,6.956920624,6.466274738,6.960582733,6.691636086,7.065813541,6.840052128,6.644888878,7.109668255,6.626379013,6.77998209,6.565642357,6.823839664,P47955;E9Q3T0,60S acidic ribosomal protein P1,Rplp1;Gm10073,Rplp1_S101
6.761096478,6.762974262,6.793868065,6.665265083,6.602080822,6.510469437,6.63795042,6.751705647,6.695827961,6.794252396,6.769333363,6.627267361,6.763856888,6.674241066,6.776741982,6.79376173,Q6NZJ6;E9Q9E1;E9PVC6;E9PVC5;Q6NZJ6-2;A0A0J9YUS5,Eukaryotic translation initiation factor 4 gamma 1,Eif4g1,Eif4g1_S1597
6.515534878,6.642796993,6.595579147,6.634640217,6.578779697,6.608371258,7.116355419,6.642248631,6.77017355,6.706798077,6.821538448,6.698544979,6.698047638,6.630419254,6.49078083,6.759703159,P14873,Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1,Map1b,Map1b_S614
6.437891006,6.795991898,6.736111641,6.624420643,6.787600517,6.554963112,6.950066566,6.653752327,6.883047581,6.644044399,6.476488113,6.941791534,6.168982983,6.669958591,6.426604748,6.524322033,P26645,Myristoylated alanine-rich C-kinase substrate,Marcks,Marcks_S27
6.518910885,6.922078609,6.762477398,6.338639736,6.781725407,6.743716717,6.910720825,6.60091114,6.662895203,6.45592165,6.680456638,6.841554642,6.439424515,6.58323288,6.378333569,6.578335762,G3UZJ2;P20357;Q80X35;Q80ZL4;Q3TLQ0;G3UZV6;G3UWW1,Microtubule-associated protein;Microtubule-associated protein 2,Map2,Map2_S49
6.61404705,6.721551895,6.723659515,6.479417801,6.60098505,6.414810181,6.687122822,6.217347145,6.726810932,6.880027771,6.641270638,6.561952114,6.808136463,6.552025795,6.748308182,6.743735313,J3QP81;A0A087WS18;A0A087WNW8;A0A087WRE8;E9QNY9;A0A087WQ31;A0A087WQ95;A0A087WRK0;A0A087WP42;Q80TV8-2;A0A0A6YXZ1;E9QKH0;Q80TV8,CLIP-associating protein 1,Clasp1,Clasp1_S572
6.660253525,6.530143261,6.394494057,6.504549026,6.707983494,6.629028797,6.53735733,6.71000433,6.631041527,6.562912464,6.823022366,6.754124165,6.546135426,6.707921505,6.619253635,6.750775814,O08539;Q6P1B9;O08539-2,Myc box-dependent-interacting protein 1,Bin1,Bin1_S298
6.545636177,6.591692924,6.757956028,6.795380116,6.945204258,6.514204979,6.420384884,6.669196129,6.698997498,6.767413616,6.549109936,6.520713806,6.526950836,6.810821056,6.522773743,6.342133045,E9Q1K3;D3Z0T1;Q9QYC0-2;F8WGR0;F8WHZ9;Q9QYC0,Alpha-adducin,Add1,Add1_S12
6.520595551,6.640410423,6.629153252,6.611543655,6.696416378,6.450190067,6.681255341,6.618740559,6.690714359,6.681651115,6.654023647,6.731027126,6.532072067,6.669020176,6.659482956,6.559045792,A0A0R4J030;Q8CCJ4;Q8CCJ4-2,APC membrane recruitment protein 2,Amer2,Amer2_S207
6.339805603,6.463781357,6.534378529,6.172655582,6.970264912,6.316096783,7.103861809,6.570056915,6.876611233,6.755278111,6.539422512,6.892230034,6.482264519,6.640303612,6.610253334,6.446383476,Q80U23;Q80U23-2;Q80U23-3,Syntaphilin,Snph,Snph_S204
6.668129444,6.548927307,6.594503403,6.672984123,6.619061947,6.663748264,6.493177891,6.482727051,6.540724754,6.659496784,6.673007965,6.573606491,6.652445793,6.578813553,6.710907936,6.770914555,Q9JME5;A0A140LHP9,AP-3 complex subunit beta-2,Ap3b2,Ap3b2_S272
6.549767494,6.97985363,6.99912262,6.474889278,6.931624889,6.531088829,7.105187416,4.76017046,6.685582161,6.701247692,6.439807892,6.679193497,6.464478016,6.329414845,6.534715176,6.437883854,A2AR02,Peptidyl-prolyl cis-trans isomerase G,Ppig,Ppig_S395
6.533030987,6.643591404,6.590564251,6.448317051,6.511744976,6.487093449,6.700676918,6.617561817,6.570796013,6.650884628,6.64592123,6.510193348,6.695324421,6.681971073,6.670754433,6.664305687,Q8BTG3,T-complex protein 11-like protein 1,Tcp11l1,Tcp11l1_S44
6.507202625,6.68637991,6.83112669,6.667886257,6.604634762,6.576110363,6.418385029,6.471107483,6.578089714,6.565786362,6.642822742,6.383665085,6.663633823,6.487524986,6.573984146,6.608556271,A2AGQ4;A2AGQ5;A2AGQ9;Q80U28-2;A2AGQ7;A2AGQ2;Q80U28-7;Q80U28-4;Q80U28-6;Q80U28-9;Q80U28-5;Q80U28-8;Q80U28-11;Q80U28-10;Q80U28-12;Q80U28-13;A6PWP8;A2AGQ8;A2AGQ3;Q80U28;A2AGR0;Q80U28-15;A0A0R4J1F4;Q80U28-3,MAP kinase-activating death domain protein,Madd,Madd_S928
6.424213886,6.730306149,6.622371197,6.529610157,6.547152996,6.448130131,6.860523701,6.518898964,6.58955574,6.632294178,6.55021286,6.782823086,6.36795187,6.502368927,6.529324055,6.481336117,D3YVF0;H3BIV5,A-kinase anchor protein 5,Akap5,Akap5_S22
6.592714787,6.49251461,6.476233006,6.556168556,6.610249043,6.584736824,6.475545883,6.665350914,6.396299362,6.467166424,6.564611912,6.630504608,6.511600018,6.602180481,6.490489483,6.729862213,P17182;Q6PHC1,Alpha-enolase,Eno1,Eno1_S263
6.380533218,6.514676571,6.504806042,6.44833231,6.618952274,6.404782295,7.129944324,6.570483208,6.862053871,6.460381031,6.51392746,6.59440136,6.264647961,6.544296265,6.361888409,6.325076103,A2ARP8;Q9QYR6;Q9QYR6-2,Microtubule-associated protein 1A;MAP1A heavy chain;MAP1 light chain LC2,Map1a,Map1a_S1146
6.818611622,6.970806122,6.88250351,6.962158203,6.730334759,6.636665344,6.420270443,6.238034248,6.532637119,6.105925083,6.490704536,6.190147877,6.502375603,6.176219463,6.124984741,6.339119434,Q9WV60;E9QAQ5;Q2NL51;D3Z7E5,Glycogen synthase kinase-3 beta;Glycogen synthase kinase-3 alpha,Gsk3b;Gsk3a,Gsk3b_Y216
6.59151268,6.550340652,6.374675274,6.476624489,6.45465517,6.485659599,6.483926296,6.585860252,6.495978832,6.720855713,6.539700508,6.633974075,6.514383316,6.555729389,6.474010468,6.648261547,E9Q9A3;Q3TWS4;Q61548;Q61548-3;Q61548-2;E9QQ05;E9QLK9,Clathrin coat assembly protein AP180,Snap91,Snap91_S311
6.594048977,6.699176311,6.726887703,6.647313595,6.549575329,6.581348896,6.245625019,6.22935915,6.435148239,6.625980377,6.387249947,6.207046032,6.695052147,6.279866219,6.750869751,6.708957195,D3YZ62;D3Z4J3;Q99104,Unconventional myosin-Va,Myo5a,Myo5a_S600
6.504083633,6.362120152,6.326709747,6.549077034,6.405873299,6.613356113,6.476365566,6.504541874,6.485913277,6.52842617,6.697481155,6.677622318,6.626379013,6.602882862,6.344863892,6.711605549,P14873,Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1,Map1b,Map1b_S1395
5.832921505,6.221155643,5.952832699,6.112659454,7.057481766,5.66851902,6.709285736,6.325574875,7.095086098,6.896636009,6.343417168,7.283555508,6.157355785,6.798736095,6.389686584,6.585589409,A2ARP8;Q9QYR6;Q9QYR6-2,Microtubule-associated protein 1A;MAP1A heavy chain;MAP1 light chain LC2,Map1a,Map1a_S765
6.452984333,6.277413368,6.292560577,6.348672867,6.448505402,6.420320034,6.580502987,6.475408554,6.605359554,6.502555847,6.740150928,6.663567066,6.639187813,6.664049149,6.451416016,6.701572418,P14873,Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1,Map1b,Map1b_S2030
6.550317287,6.496508121,6.664396763,5.840712547,6.205524445,6.119758606,6.37537241,6.483568668,6.341884613,6.98414135,6.447109222,7.076272964,6.338585377,6.786178112,6.367140293,6.779345512,A2ARP8;Q9QYR6;Q9QYR6-2,Microtubule-associated protein 1A;MAP1A heavy chain;MAP1 light chain LC2,Map1a,Map1a_S557
